job_code,job_name,year,salary_value
1361,介護職員（医療・福祉施設等）,2023000000,253.4
1361,介護職員（医療・福祉施設等）,2022000000,256.9
1361,介護職員（医療・福祉施設等）,2020000000,246.5
1362,訪問介護従事者,2023000000,262.7
1362,訪問介護従事者,2022000000,275.1
1362,訪問介護従事者,2020000000,232.8
1371,看護助手,2023000000,217.2
1371,看護助手,2022000000,218.2
1371,看護助手,2020000000,215.0
1379,その他の保健医療サービス職業従事者,2023000000,194.4
1379,その他の保健医療サービス職業従事者,2022000000,230.7
1379,その他の保健医療サービス職業従事者,2020000000,227.7
1381,理容・美容師,2023000000,364.6
1381,理容・美容師,2022000000,308.0
1381,理容・美容師,2020000000,270.4
1383,美容サービス・浴場従事者（美容師を除く）,2023000000,261.9
1383,美容サービス・浴場従事者（美容師を除く）,2022000000,249.6
1383,美容サービス・浴場従事者（美容師を除く）,2020000000,242.6
1385,クリーニング職，洗張職,2023000000,208.6
1385,クリーニング職，洗張職,2022000000,201.6
1385,クリーニング職，洗張職,2020000000,196.9
1391,飲食物調理従事者,2023000000,249.1
1391,飲食物調理従事者,2022000000,243.0
1391,飲食物調理従事者,2020000000,238.3
1403,飲食物給仕従事者,2023000000,240.5
1403,飲食物給仕従事者,2022000000,237.9
1403,飲食物給仕従事者,2020000000,244.0
1404,航空機客室乗務員,2023000000,404.0
1404,航空機客室乗務員,2022000000,375.7
1404,航空機客室乗務員,2020000000,312.3
1405,身の回り世話従事者,2023000000,248.6
1405,身の回り世話従事者,2022000000,251.5
1405,身の回り世話従事者,2020000000,253.0
1406,娯楽場等接客員,2023000000,266.9
1406,娯楽場等接客員,2022000000,256.4
1406,娯楽場等接客員,2020000000,265.2
1411,居住施設・ビル等管理人,2023000000,248.9
1411,居住施設・ビル等管理人,2022000000,242.6
1411,居住施設・ビル等管理人,2020000000,233.6
1421,その他のサービス職業従事者,2023000000,253.6
1421,その他のサービス職業従事者,2022000000,272.9
1421,その他のサービス職業従事者,2020000000,257.3
1453,警備員,2023000000,276.1
1453,警備員,2022000000,237.2
1453,警備員,2020000000,248.6
1459,その他の保安職業従事者,2023000000,270.6
1459,その他の保安職業従事者,2022000000,258.8
1459,その他の保安職業従事者,2020000000,266.4
1461,農林漁業従事者,2023000000,258.0
1461,農林漁業従事者,2022000000,281.7
1461,農林漁業従事者,2020000000,258.0
1491,製銑・製鋼・非鉄金属製錬従事者,2023000000,316.9
1491,製銑・製鋼・非鉄金属製錬従事者,2022000000,316.2
1491,製銑・製鋼・非鉄金属製錬従事者,2020000000,289.0
1492,鋳物製造・鍛造従事者,2023000000,343.2
1492,鋳物製造・鍛造従事者,2022000000,314.7
1492,鋳物製造・鍛造従事者,2020000000,342.7
1493,金属工作機械作業従事者,2023000000,305.9
1493,金属工作機械作業従事者,2022000000,301.7
1493,金属工作機械作業従事者,2020000000,296.9
1494,金属プレス従事者,2023000000,311.1
1494,金属プレス従事者,2022000000,282.9
1494,金属プレス従事者,2020000000,327.5
1495,鉄工，製缶従事者,2023000000,305.8
1495,鉄工，製缶従事者,2022000000,279.5
1495,鉄工，製缶従事者,2020000000,275.0
1496,板金従事者,2023000000,297.7
1496,板金従事者,2022000000,282.8
1496,板金従事者,2020000000,280.1
1497,金属彫刻・表面処理従事者,2023000000,301.2
1497,金属彫刻・表面処理従事者,2022000000,314.7
1497,金属彫刻・表面処理従事者,2020000000,265.9
1498,金属溶接・溶断従事者,2023000000,307.4
1498,金属溶接・溶断従事者,2022000000,316.9
1498,金属溶接・溶断従事者,2020000000,260.5
1499,その他の製品製造・加工処理従事者（金属製品）,2023000000,286.1
1499,その他の製品製造・加工処理従事者（金属製品）,2022000000,283.1
1499,その他の製品製造・加工処理従事者（金属製品）,2020000000,300.5
1501,化学製品製造従事者,2023000000,311.2
1501,化学製品製造従事者,2022000000,319.5
1501,化学製品製造従事者,2020000000,313.3
1502,窯業・土石製品製造従事者,2023000000,290.7
1502,窯業・土石製品製造従事者,2022000000,286.2
1502,窯業・土石製品製造従事者,2020000000,307.3
1503,食料品・飲料・たばこ製造従事者,2023000000,201.2
1503,食料品・飲料・たばこ製造従事者,2022000000,236.8
1503,食料品・飲料・たばこ製造従事者,2020000000,226.2
1505,紡織・衣服・繊維製品製造従事者,2023000000,244.6
1505,紡織・衣服・繊維製品製造従事者,2022000000,230.8
1505,紡織・衣服・繊維製品製造従事者,2020000000,216.3
1506,木・紙製品製造従事者,2023000000,297.2
1506,木・紙製品製造従事者,2022000000,309.2
1506,木・紙製品製造従事者,2020000000,271.5
1507,印刷・製本従事者,2023000000,316.5
1507,印刷・製本従事者,2022000000,293.5
1507,印刷・製本従事者,2020000000,265.8
1508,ゴム・プラスチック製品製造従事者,2023000000,289.2
1508,ゴム・プラスチック製品製造従事者,2022000000,296.4
1508,ゴム・プラスチック製品製造従事者,2020000000,293.7
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2023000000,298.8
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2022000000,278.2
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2020000000,284.8
1511,はん用・生産用・業務用機械器具組立従事者,2023000000,311.8
1511,はん用・生産用・業務用機械器具組立従事者,2022000000,320.4
1511,はん用・生産用・業務用機械器具組立従事者,2020000000,300.6
1512,電気機械器具組立従事者,2023000000,284.9
1512,電気機械器具組立従事者,2022000000,275.6
1512,電気機械器具組立従事者,2020000000,280.0
1513,自動車組立従事者,2023000000,324.5
1513,自動車組立従事者,2022000000,307.0
1513,自動車組立従事者,2020000000,307.1
1514,その他の機械組立従事者,2023000000,281.3
1514,その他の機械組立従事者,2022000000,279.8
1514,その他の機械組立従事者,2020000000,259.6
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2023000000,305.2
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2022000000,314.2
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2020000000,305.6
1553,自動車整備・修理従事者,2023000000,311.8
1553,自動車整備・修理従事者,2022000000,296.7
1553,自動車整備・修理従事者,2020000000,289.3
1554,その他の機械整備・修理従事者,2023000000,356.8
1554,その他の機械整備・修理従事者,2022000000,340.7
1554,その他の機械整備・修理従事者,2020000000,307.1
1561,製品検査従事者（金属製品）,2023000000,314.1
1561,製品検査従事者（金属製品）,2022000000,320.0
1561,製品検査従事者（金属製品）,2020000000,293.0
1571,製品検査従事者（金属製品を除く）,2023000000,322.4
1571,製品検査従事者（金属製品を除く）,2022000000,280.2
1571,製品検査従事者（金属製品を除く）,2020000000,281.1
1581,機械検査従事者,2023000000,310.8
1581,機械検査従事者,2022000000,315.8
1581,機械検査従事者,2020000000,298.8
1591,画工，塗装・看板制作従事者,2023000000,325.2
1591,画工，塗装・看板制作従事者,2022000000,367.3
1591,画工，塗装・看板制作従事者,2020000000,323.6
1592,製図その他生産関連・生産類似作業従事者,2023000000,285.0
1592,製図その他生産関連・生産類似作業従事者,2022000000,310.9
1592,製図その他生産関連・生産類似作業従事者,2020000000,315.1
1601,鉄道運転従事者,2023000000,371.1
1601,鉄道運転従事者,2022000000,344.8
1601,鉄道運転従事者,2020000000,344.1
1611,バス運転者,2023000000,270.4
1611,バス運転者,2022000000,241.7
1611,バス運転者,2020000000,246.6
1612,タクシー運転者,2023000000,358.0
1612,タクシー運転者,2022000000,279.6
1612,タクシー運転者,2020000000,246.5
1613,乗用自動車運転者（タクシー運転者を除く）,2023000000,220.6
1613,乗用自動車運転者（タクシー運転者を除く）,2022000000,224.8
1613,乗用自動車運転者（タクシー運転者を除く）,2020000000,226.7
1614,営業用大型貨物自動車運転者,2023000000,289.8
1614,営業用大型貨物自動車運転者,2022000000,288.8
1614,営業用大型貨物自動車運転者,2020000000,268.0
1615,営業用貨物自動車運転者（大型車を除く）,2023000000,300.9
1615,営業用貨物自動車運転者（大型車を除く）,2022000000,276.4
1615,営業用貨物自動車運転者（大型車を除く）,2020000000,268.4
1616,自家用貨物自動車運転者,2023000000,258.0
1616,自家用貨物自動車運転者,2022000000,307.3
1616,自家用貨物自動車運転者,2020000000,227.0
1619,その他の自動車運転従事者,2023000000,321.8
1619,その他の自動車運転従事者,2022000000,300.1
1619,その他の自動車運転従事者,2020000000,261.2
1624,航空機操縦士,2023000000,1487.7
1624,航空機操縦士,2022000000,1418.3
1624,航空機操縦士,2020000000,1473.5
1631,車掌,2023000000,329.4
1631,車掌,2022000000,325.2
1631,車掌,2020000000,333.6
1639,他に分類されない輸送従事者,2023000000,281.1
1639,他に分類されない輸送従事者,2022000000,281.4
1639,他に分類されない輸送従事者,2020000000,283.0
1641,発電員，変電員,2023000000,387.2
1641,発電員，変電員,2022000000,369.7
1641,発電員，変電員,2020000000,358.5
1643,クレーン・ウインチ運転従事者,2023000000,295.8
1643,クレーン・ウインチ運転従事者,2022000000,276.7
1643,クレーン・ウインチ運転従事者,2020000000,322.1
1645,建設・さく井機械運転従事者,2023000000,262.1
1645,建設・さく井機械運転従事者,2022000000,261.0
1645,建設・さく井機械運転従事者,2020000000,358.3
1649,その他の定置・建設機械運転従事者,2023000000,277.8
1649,その他の定置・建設機械運転従事者,2022000000,274.7
1649,その他の定置・建設機械運転従事者,2020000000,263.6
1651,建設躯体工事従事者,2023000000,364.4
1651,建設躯体工事従事者,2022000000,282.2
1651,建設躯体工事従事者,2020000000,350.1
1661,大工,2023000000,242.5
1661,大工,2022000000,301.3
1661,大工,2020000000,205.0
1666,配管従事者,2023000000,323.9
1666,配管従事者,2022000000,328.0
1666,配管従事者,2020000000,293.5
1669,その他の建設従事者,2023000000,330.7
1669,その他の建設従事者,2022000000,334.6
1669,その他の建設従事者,2020000000,269.7
1671,電気工事従事者,2023000000,337.5
1671,電気工事従事者,2022000000,328.6
1671,電気工事従事者,2020000000,361.2
1681,土木従事者，鉄道線路工事従事者,2023000000,293.5
1681,土木従事者，鉄道線路工事従事者,2022000000,308.9
1681,土木従事者，鉄道線路工事従事者,2020000000,328.5
1691,ダム・トンネル掘削従事者，採掘従事者,2023000000,374.5
1691,ダム・トンネル掘削従事者，採掘従事者,2022000000,336.0
1691,ダム・トンネル掘削従事者，採掘従事者,2020000000,250.5
1702,船内・沿岸荷役従事者,2023000000,300.8
1702,船内・沿岸荷役従事者,2022000000,285.4
1702,船内・沿岸荷役従事者,2020000000,284.0
1703,その他の運搬従事者,2023000000,264.1
1703,その他の運搬従事者,2022000000,261.3
1703,その他の運搬従事者,2020000000,255.8
1711,ビル・建物清掃員,2023000000,204.8
1711,ビル・建物清掃員,2022000000,195.6
1711,ビル・建物清掃員,2020000000,203.0
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2023000000,230.9
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2022000000,232.2
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2020000000,232.8
1721,包装従事者,2023000000,233.2
1721,包装従事者,2022000000,259.1
1721,包装従事者,2020000000,217.9
1739,他に分類されない運搬・清掃・包装等従事者,2023000000,227.4
1739,他に分類されない運搬・清掃・包装等従事者,2022000000,221.5
1739,他に分類されない運搬・清掃・包装等従事者,2020000000,262.5
9999,不詳,2023000000,455.9
9999,不詳,2022000000,418.6
9999,不詳,2020000000,381.2
1031,管理的職業従事者,2023000000,622.5
1031,管理的職業従事者,2022000000,626.1
1031,管理的職業従事者,2020000000,620.5
1051,研究者,2023000000,478.3
1051,研究者,2022000000,451.6
1051,研究者,2020000000,447.4
1072,電気・電子・電気通信技術者（通信ネットワーク技術者を除く）,2023000000,418.7
1072,電気・電子・電気通信技術者（通信ネットワーク技術者を除く）,2022000000,420.5
1072,電気・電子・電気通信技術者（通信ネットワーク技術者を除く）,2020000000,370.1
1073,機械技術者,2023000000,378.2
1073,機械技術者,2022000000,372.8
1073,機械技術者,2020000000,362.7
1074,輸送用機器技術者,2023000000,418.8
1074,輸送用機器技術者,2022000000,361.9
1074,輸送用機器技術者,2020000000,387.3
1076,金属技術者,2023000000,391.0
1076,金属技術者,2022000000,350.8
1076,金属技術者,2020000000,352.3
1077,化学技術者,2023000000,395.6
1077,化学技術者,2022000000,384.4
1077,化学技術者,2020000000,380.0
1091,建築技術者,2023000000,398.9
1091,建築技術者,2022000000,397.6
1091,建築技術者,2020000000,398.1
1092,土木技術者,2023000000,428.2
1092,土木技術者,2022000000,365.3
1092,土木技術者,2020000000,417.6
1093,測量技術者,2023000000,338.7
1093,測量技術者,2022000000,404.4
1093,測量技術者,2020000000,382.4
1101,システムコンサルタント・設計者,2023000000,439.0
1101,システムコンサルタント・設計者,2022000000,479.9
1101,システムコンサルタント・設計者,2020000000,420.5
1104,ソフトウェア作成者,2023000000,376.1
1104,ソフトウェア作成者,2022000000,431.8
1104,ソフトウェア作成者,2020000000,362.0
1109,その他の情報処理・通信技術者,2023000000,362.3
1109,その他の情報処理・通信技術者,2022000000,365.4
1109,その他の情報処理・通信技術者,2020000000,331.1
1119,他に分類されない技術者,2023000000,367.8
1119,他に分類されない技術者,2022000000,367.2
1119,他に分類されない技術者,2020000000,339.3
1121,医師,2023000000,848.2
1121,医師,2022000000,842.6
1121,医師,2020000000,830.7
1122,歯科医師,2023000000,693.0
1122,歯科医師,2022000000,428.7
1122,歯科医師,2020000000,777.3
1123,獣医師,2023000000,453.7
1123,獣医師,2022000000,675.4
1123,獣医師,2020000000,554.3
1124,薬剤師,2023000000,380.1
1124,薬剤師,2022000000,400.2
1124,薬剤師,2020000000,376.5
1131,保健師,2023000000,340.2
1131,保健師,2022000000,428.8
1131,保健師,2020000000,265.3
1132,助産師,2023000000,-
1132,助産師,2022000000,-
1132,助産師,2020000000,-
1133,看護師,2023000000,343.7
1133,看護師,2022000000,326.6
1133,看護師,2020000000,316.3
1134,准看護師,2023000000,296.1
1134,准看護師,2022000000,280.8
1134,准看護師,2020000000,302.0
1141,診療放射線技師,2023000000,347.1
1141,診療放射線技師,2022000000,346.6
1141,診療放射線技師,2020000000,374.5
1143,臨床検査技師,2023000000,338.1
1143,臨床検査技師,2022000000,360.0
1143,臨床検査技師,2020000000,344.2
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2023000000,297.3
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2022000000,308.5
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2020000000,293.8
1146,歯科衛生士,2023000000,321.3
1146,歯科衛生士,2022000000,269.9
1146,歯科衛生士,2020000000,-
1147,歯科技工士,2023000000,285.8
1147,歯科技工士,2022000000,268.6
1147,歯科技工士,2020000000,278.7
1151,栄養士,2023000000,290.5
1151,栄養士,2022000000,298.5
1151,栄養士,2020000000,256.8
1159,その他の保健医療従事者,2023000000,307.7
1159,その他の保健医療従事者,2022000000,309.0
1159,その他の保健医療従事者,2020000000,315.3
1163,保育士,2023000000,319.6
1163,保育士,2022000000,279.2
1163,保育士,2020000000,278.2
1168,介護支援専門員（ケアマネージャー）,2023000000,323.0
1168,介護支援専門員（ケアマネージャー）,2022000000,286.3
1168,介護支援専門員（ケアマネージャー）,2020000000,286.1
1169,その他の社会福祉専門職業従事者,2023000000,306.6
1169,その他の社会福祉専門職業従事者,2022000000,293.8
1169,その他の社会福祉専門職業従事者,2020000000,353.8
1173,法務従事者,2023000000,762.9
1173,法務従事者,2022000000,496.4
1173,法務従事者,2020000000,575.6
1181,公認会計士，税理士,2023000000,486.7
1181,公認会計士，税理士,2022000000,491.1
1181,公認会計士，税理士,2020000000,675.8
1189,その他の経営・金融・保険専門職業従事者,2023000000,599.5
1189,その他の経営・金融・保険専門職業従事者,2022000000,493.3
1189,その他の経営・金融・保険専門職業従事者,2020000000,403.1
1191,幼稚園教員，保育教諭,2023000000,351.0
1191,幼稚園教員，保育教諭,2022000000,393.9
1191,幼稚園教員，保育教諭,2020000000,370.1
1192,小・中学校教員,2023000000,500.1
1192,小・中学校教員,2022000000,480.3
1192,小・中学校教員,2020000000,509.8
1194,高等学校教員,2023000000,525.9
1194,高等学校教員,2022000000,516.7
1194,高等学校教員,2020000000,583.7
1196,大学教授（高専含む）,2023000000,698.8
1196,大学教授（高専含む）,2022000000,702.9
1196,大学教授（高専含む）,2020000000,693.5
1197,大学准教授（高専含む）,2023000000,577.7
1197,大学准教授（高専含む）,2022000000,564.7
1197,大学准教授（高専含む）,2020000000,565.6
1198,大学講師・助教（高専含む）,2023000000,498.0
1198,大学講師・助教（高専含む）,2022000000,487.9
1198,大学講師・助教（高専含む）,2020000000,469.5
1199,その他の教員,2023000000,374.7
1199,その他の教員,2022000000,378.8
1199,その他の教員,2020000000,345.3
1201,宗教家,2023000000,331.2
1201,宗教家,2022000000,298.9
1201,宗教家,2020000000,324.5
1211,著述家，記者，編集者,2023000000,539.5
1211,著述家，記者，編集者,2022000000,597.1
1211,著述家，記者，編集者,2020000000,528.3
1221,美術家，写真家，映像撮影者,2023000000,510.9
1221,美術家，写真家，映像撮影者,2022000000,403.9
1221,美術家，写真家，映像撮影者,2020000000,469.2
1224,デザイナー,2023000000,478.7
1224,デザイナー,2022000000,468.0
1224,デザイナー,2020000000,420.7
1231,音楽家，舞台芸術家,2023000000,622.5
1231,音楽家，舞台芸術家,2022000000,444.8
1231,音楽家，舞台芸術家,2020000000,419.5
1244,個人教師,2023000000,313.9
1244,個人教師,2022000000,316.8
1244,個人教師,2020000000,337.8
1249,他に分類されない専門的職業従事者,2023000000,444.4
1249,他に分類されない専門的職業従事者,2022000000,445.9
1249,他に分類されない専門的職業従事者,2020000000,377.4
1251,庶務・人事事務員,2023000000,388.1
1251,庶務・人事事務員,2022000000,381.3
1251,庶務・人事事務員,2020000000,372.4
1253,企画事務員,2023000000,448.0
1253,企画事務員,2022000000,449.3
1253,企画事務員,2020000000,450.8
1254,受付・案内事務員,2023000000,252.1
1254,受付・案内事務員,2022000000,326.2
1254,受付・案内事務員,2020000000,270.1
1255,秘書,2023000000,489.1
1255,秘書,2022000000,401.7
1255,秘書,2020000000,450.7
1256,電話応接事務員,2023000000,285.1
1256,電話応接事務員,2022000000,271.3
1256,電話応接事務員,2020000000,275.8
1257,総合事務員,2023000000,413.5
1257,総合事務員,2022000000,383.2
1257,総合事務員,2020000000,387.5
1259,その他の一般事務従事者,2023000000,423.6
1259,その他の一般事務従事者,2022000000,385.2
1259,その他の一般事務従事者,2020000000,403.8
1261,会計事務従事者,2023000000,398.1
1261,会計事務従事者,2022000000,359.8
1261,会計事務従事者,2020000000,343.3
1271,生産関連事務従事者,2023000000,350.7
1271,生産関連事務従事者,2022000000,353.1
1271,生産関連事務従事者,2020000000,334.3
1281,営業・販売事務従事者,2023000000,405.1
1281,営業・販売事務従事者,2022000000,389.1
1281,営業・販売事務従事者,2020000000,370.2
1291,外勤事務従事者,2023000000,274.5
1291,外勤事務従事者,2022000000,332.1
1291,外勤事務従事者,2020000000,278.8
1301,運輸・郵便事務従事者,2023000000,327.0
1301,運輸・郵便事務従事者,2022000000,319.6
1301,運輸・郵便事務従事者,2020000000,314.4
1311,事務用機器操作員,2023000000,255.1
1311,事務用機器操作員,2022000000,293.9
1311,事務用機器操作員,2020000000,270.1
1321,販売店員,2023000000,295.7
1321,販売店員,2022000000,291.6
1321,販売店員,2020000000,282.2
1324,その他の商品販売従事者,2023000000,333.0
1324,その他の商品販売従事者,2022000000,353.0
1324,その他の商品販売従事者,2020000000,363.5
1331,販売類似職業従事者,2023000000,320.2
1331,販売類似職業従事者,2022000000,397.1
1331,販売類似職業従事者,2020000000,392.6
1344,自動車営業職業従事者,2023000000,361.9
1344,自動車営業職業従事者,2022000000,358.8
1344,自動車営業職業従事者,2020000000,375.8
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2023000000,400.8
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2022000000,423.2
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2020000000,372.0
1346,金融営業職業従事者,2023000000,409.8
1346,金融営業職業従事者,2022000000,395.4
1346,金融営業職業従事者,2020000000,360.9
1347,保険営業職業従事者,2023000000,641.3
1347,保険営業職業従事者,2022000000,568.0
1347,保険営業職業従事者,2020000000,518.4
1349,その他の営業職業従事者,2023000000,404.8
1349,その他の営業職業従事者,2022000000,413.9
1349,その他の営業職業従事者,2020000000,382.8
1361,介護職員（医療・福祉施設等）,2023000000,267.3
1361,介護職員（医療・福祉施設等）,2022000000,271.2
1361,介護職員（医療・福祉施設等）,2020000000,262.6
1362,訪問介護従事者,2023000000,299.3
1362,訪問介護従事者,2022000000,306.1
1362,訪問介護従事者,2020000000,259.3
1371,看護助手,2023000000,226.2
1371,看護助手,2022000000,217.8
1371,看護助手,2020000000,219.4
1379,その他の保健医療サービス職業従事者,2023000000,213.5
1379,その他の保健医療サービス職業従事者,2022000000,274.9
1379,その他の保健医療サービス職業従事者,2020000000,265.7
1381,理容・美容師,2023000000,471.3
1381,理容・美容師,2022000000,361.9
1381,理容・美容師,2020000000,302.1
1383,美容サービス・浴場従事者（美容師を除く）,2023000000,288.1
1383,美容サービス・浴場従事者（美容師を除く）,2022000000,326.3
1383,美容サービス・浴場従事者（美容師を除く）,2020000000,261.6
1385,クリーニング職，洗張職,2023000000,234.9
1385,クリーニング職，洗張職,2022000000,225.6
1385,クリーニング職，洗張職,2020000000,220.4
1391,飲食物調理従事者,2023000000,281.3
1391,飲食物調理従事者,2022000000,274.9
1391,飲食物調理従事者,2020000000,271.1
1403,飲食物給仕従事者,2023000000,282.1
1403,飲食物給仕従事者,2022000000,272.5
1403,飲食物給仕従事者,2020000000,276.7
1404,航空機客室乗務員,2023000000,267.2
1404,航空機客室乗務員,2022000000,361.8
1404,航空機客室乗務員,2020000000,227.2
1405,身の回り世話従事者,2023000000,276.2
1405,身の回り世話従事者,2022000000,277.6
1405,身の回り世話従事者,2020000000,287.7
1406,娯楽場等接客員,2023000000,296.6
1406,娯楽場等接客員,2022000000,288.9
1406,娯楽場等接客員,2020000000,296.2
1411,居住施設・ビル等管理人,2023000000,248.6
1411,居住施設・ビル等管理人,2022000000,248.4
1411,居住施設・ビル等管理人,2020000000,232.8
1421,その他のサービス職業従事者,2023000000,285.4
1421,その他のサービス職業従事者,2022000000,292.1
1421,その他のサービス職業従事者,2020000000,280.1
1453,警備員,2023000000,277.6
1453,警備員,2022000000,237.7
1453,警備員,2020000000,250.1
1459,その他の保安職業従事者,2023000000,278.6
1459,その他の保安職業従事者,2022000000,266.0
1459,その他の保安職業従事者,2020000000,266.9
1461,農林漁業従事者,2023000000,280.3
1461,農林漁業従事者,2022000000,287.1
1461,農林漁業従事者,2020000000,270.8
1491,製銑・製鋼・非鉄金属製錬従事者,2023000000,324.6
1491,製銑・製鋼・非鉄金属製錬従事者,2022000000,320.8
1491,製銑・製鋼・非鉄金属製錬従事者,2020000000,293.0
1492,鋳物製造・鍛造従事者,2023000000,346.7
1492,鋳物製造・鍛造従事者,2022000000,316.1
1492,鋳物製造・鍛造従事者,2020000000,345.3
1493,金属工作機械作業従事者,2023000000,309.5
1493,金属工作機械作業従事者,2022000000,306.2
1493,金属工作機械作業従事者,2020000000,301.6
1494,金属プレス従事者,2023000000,318.1
1494,金属プレス従事者,2022000000,289.8
1494,金属プレス従事者,2020000000,328.2
1495,鉄工，製缶従事者,2023000000,306.5
1495,鉄工，製缶従事者,2022000000,282.4
1495,鉄工，製缶従事者,2020000000,275.3
1496,板金従事者,2023000000,302.0
1496,板金従事者,2022000000,285.6
1496,板金従事者,2020000000,286.1
1497,金属彫刻・表面処理従事者,2023000000,308.9
1497,金属彫刻・表面処理従事者,2022000000,319.4
1497,金属彫刻・表面処理従事者,2020000000,273.1
1498,金属溶接・溶断従事者,2023000000,307.1
1498,金属溶接・溶断従事者,2022000000,319.8
1498,金属溶接・溶断従事者,2020000000,264.0
1499,その他の製品製造・加工処理従事者（金属製品）,2023000000,295.1
1499,その他の製品製造・加工処理従事者（金属製品）,2022000000,293.5
1499,その他の製品製造・加工処理従事者（金属製品）,2020000000,311.4
1501,化学製品製造従事者,2023000000,321.6
1501,化学製品製造従事者,2022000000,331.5
1501,化学製品製造従事者,2020000000,323.1
1502,窯業・土石製品製造従事者,2023000000,298.4
1502,窯業・土石製品製造従事者,2022000000,295.1
1502,窯業・土石製品製造従事者,2020000000,312.4
1503,食料品・飲料・たばこ製造従事者,2023000000,239.9
1503,食料品・飲料・たばこ製造従事者,2022000000,267.6
1503,食料品・飲料・たばこ製造従事者,2020000000,257.7
1505,紡織・衣服・繊維製品製造従事者,2023000000,252.1
1505,紡織・衣服・繊維製品製造従事者,2022000000,268.5
1505,紡織・衣服・繊維製品製造従事者,2020000000,290.0
1506,木・紙製品製造従事者,2023000000,306.2
1506,木・紙製品製造従事者,2022000000,314.3
1506,木・紙製品製造従事者,2020000000,278.0
1507,印刷・製本従事者,2023000000,327.2
1507,印刷・製本従事者,2022000000,312.7
1507,印刷・製本従事者,2020000000,286.2
1508,ゴム・プラスチック製品製造従事者,2023000000,300.3
1508,ゴム・プラスチック製品製造従事者,2022000000,303.3
1508,ゴム・プラスチック製品製造従事者,2020000000,302.6
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2023000000,304.4
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2022000000,289.1
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2020000000,296.2
1511,はん用・生産用・業務用機械器具組立従事者,2023000000,326.4
1511,はん用・生産用・業務用機械器具組立従事者,2022000000,332.3
1511,はん用・生産用・業務用機械器具組立従事者,2020000000,307.5
1512,電気機械器具組立従事者,2023000000,302.3
1512,電気機械器具組立従事者,2022000000,289.9
1512,電気機械器具組立従事者,2020000000,293.3
1513,自動車組立従事者,2023000000,335.1
1513,自動車組立従事者,2022000000,313.7
1513,自動車組立従事者,2020000000,313.8
1514,その他の機械組立従事者,2023000000,293.6
1514,その他の機械組立従事者,2022000000,295.1
1514,その他の機械組立従事者,2020000000,275.7
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2023000000,306.9
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2022000000,317.6
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2020000000,308.7
1553,自動車整備・修理従事者,2023000000,313.6
1553,自動車整備・修理従事者,2022000000,297.3
1553,自動車整備・修理従事者,2020000000,290.1
1554,その他の機械整備・修理従事者,2023000000,358.3
1554,その他の機械整備・修理従事者,2022000000,343.1
1554,その他の機械整備・修理従事者,2020000000,309.5
1561,製品検査従事者（金属製品）,2023000000,331.6
1561,製品検査従事者（金属製品）,2022000000,333.1
1561,製品検査従事者（金属製品）,2020000000,301.4
1571,製品検査従事者（金属製品を除く）,2023000000,369.5
1571,製品検査従事者（金属製品を除く）,2022000000,299.8
1571,製品検査従事者（金属製品を除く）,2020000000,308.0
1581,機械検査従事者,2023000000,316.4
1581,機械検査従事者,2022000000,321.2
1581,機械検査従事者,2020000000,303.3
1591,画工，塗装・看板制作従事者,2023000000,337.1
1591,画工，塗装・看板制作従事者,2022000000,373.0
1591,画工，塗装・看板制作従事者,2020000000,324.3
1592,製図その他生産関連・生産類似作業従事者,2023000000,330.6
1592,製図その他生産関連・生産類似作業従事者,2022000000,341.5
1592,製図その他生産関連・生産類似作業従事者,2020000000,341.6
1601,鉄道運転従事者,2023000000,374.3
1601,鉄道運転従事者,2022000000,347.4
1601,鉄道運転従事者,2020000000,348.4
1611,バス運転者,2023000000,270.9
1611,バス運転者,2022000000,241.9
1611,バス運転者,2020000000,247.0
1612,タクシー運転者,2023000000,354.3
1612,タクシー運転者,2022000000,288.9
1612,タクシー運転者,2020000000,246.9
1613,乗用自動車運転者（タクシー運転者を除く）,2023000000,221.8
1613,乗用自動車運転者（タクシー運転者を除く）,2022000000,224.9
1613,乗用自動車運転者（タクシー運転者を除く）,2020000000,226.7
1614,営業用大型貨物自動車運転者,2023000000,290.7
